,Name,Method,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,CD,CL,A_constr,GF_score,Constr_viol
497,LHS G396S1,LHS,-0.0016300809272058,0.0087453195743975,-0.0166283491177652,-0.0093129276438774,-0.0016389638640642,0.028158550317404,0.0227529988835224,0.0129878054822735,0.0293427455087317,-0.0060950731147419,-0.0068177568589549,-0.0047338709980249,-0.00694156936688,-0.0069974236355953,-0.0118586228703434,-0.0170306243633246,0.0005340295843315,0.0087453194716969,0.0115280620238472,0.7344070666422797,-0.0077247410742176,,0.0
498,LHS G397S1,LHS,-0.0016502385306283,0.0087445306847486,-0.0166110610882224,-0.0091902856420129,0.0003906377609142,0.0261153447540148,0.0227139159243622,0.0147699697674388,0.0293428038967421,-0.0061674879882728,-0.0070092752563714,-0.0047693013269453,-0.0063744664071356,-0.0070009127736807,-0.0121709347688803,-0.0141019698839492,0.001708253387942,0.00874532,0.0117739977351007,0.7412190261297266,-0.0079864999434176,,0.0
499,LHS G398S1,LHS,-0.0016864664748801,0.0087453198346366,-0.0166283483761187,-0.009157134614021,-0.0018141572471452,0.0304451291583271,0.0292464752247012,0.0129080973390594,0.0292324949607711,-0.0055452156378206,-0.0068155401236347,-0.0052026816694794,-0.0077252291460572,-0.0069113074841955,-0.0121312303655885,-0.0115752972348093,0.0015726393275258,0.0087453197992601,0.0115214941414917,0.74920869443284,-0.0072786309761535,,0.0
500,LHS G399S1,LHS,-0.0016991384354396,0.0087453155701394,-0.0166283484686274,-0.0093247115049301,-0.0019700720484295,0.034716666582256,0.0330246907946502,0.0115552919709237,0.0293428460805182,-0.0054974641630931,-0.006412025620725,-0.0048117286741052,-0.0098900287907913,-0.006864707277219,-0.01231802042596,-0.0132165382059067,0.0015677601678293,0.0087453190865197,0.0113384986614301,0.7533787836930564,-0.0062014225201597,,0.0
501,LHS G400S1,LHS,-0.0016981360222957,0.0087453199949165,-0.0166283466583062,-0.0093448094052828,-0.0018063151869349,0.0347212931366092,0.0318588132782462,0.011379185697908,0.0293430319392674,-0.0054978160420062,-0.0068164476542848,-0.003952168657442,-0.0098857205855512,-0.0065571681864357,-0.0122342548956304,-0.0139351987399216,0.0015711877225532,0.0087453166935706,0.011560503670039,0.7491970245878556,-0.0063493145007406,,0.0
502,LHS G401S1,LHS,-0.0016999176737487,0.008745319573879,-0.0166283494638191,-0.0093444179046098,-0.0019888444209466,0.0351406146748464,0.0329088810717218,0.0121321327835139,0.0292103597030794,-0.0054978300856114,-0.0064094689936514,-0.0039998900638458,-0.0098843175555299,-0.0065571669437478,-0.0122975763955814,-0.0139459769215991,0.0016150162212192,0.0087453187529663,0.0116353485215564,0.7498736838138405,-0.0061739271904009,,0.0
503,LHS G402S1,LHS,-0.0017254942811174,0.0087452424000594,-0.0161237963108855,-0.0095072435053965,-0.0019941884423466,0.0345669434858859,0.0329663945564488,0.0138829743249545,0.0293430477848904,-0.0054952407856511,-0.0064337912435561,-0.0040109638651465,-0.0098617553338725,-0.0065427321561619,-0.0122955988113031,-0.0137394163389315,0.0010255604107128,0.0084390029883499,0.0116699466282547,0.7487265207167515,-0.005910476516455,,0.0
504,LHS G403S1,LHS,-0.0017049444268598,0.0087453196702538,-0.0166283496772432,-0.0093720478073945,-0.001988995945026,0.0356413601182795,0.0341204060473673,0.0122283748516288,0.0287766934770266,-0.005464135426103,-0.0064222637539928,-0.0039994469117782,-0.0098842952645021,-0.0065444772466275,-0.0120153652102691,-0.0127635656009911,0.0015553611167124,0.0087453189025476,0.0116235609476635,0.752511996401193,-0.0061772221346075,,0.0
505,LHS G404S1,LHS,-0.0014646098575011,0.0087453168873458,-0.0160762357552461,-0.0106870243023172,0.0065129321710381,0.0251535290257109,0.0365873285213164,0.013565904513372,0.0285825519576694,-0.0061370125920639,-0.0070001772991261,-0.0044814381173316,-0.0056724219267399,-0.0060701552563257,-0.0080220582448798,-0.0094982036269743,0.002672271963436,0.0086730382549659,0.0122458938325051,0.7671598090506927,-0.0074576211577838,,0.0
506,LHS G405S1,LHS,-0.0017015943257485,0.0086544029729312,-0.0166283300747788,-0.0097166315983845,-0.0019898286755793,0.0362238289477039,0.0354086583806953,0.0152906809042682,0.0293430479297466,-0.0067246118318481,-0.0064087754156447,-0.004087066176268,-0.0065512479712188,-0.0065567639111408,-0.0122998227042051,-0.0121887976848129,0.0006861319523802,0.0083506923880318,0.0126865104856946,0.7426616832886891,-0.0060065640217568,,0.0
507,LHS G406S1,LHS,-0.0016130099487042,0.0087453198371211,-0.016628342506714,-0.0087369171080715,-0.001893932732151,0.0306426501687949,0.0318306047959419,0.0135260600324443,0.0293430258141471,-0.0061024161133927,-0.0070092927156944,-0.0039494730383628,-0.0077787511393205,-0.006545197618627,-0.0123291733498252,-0.0142829362559963,0.0020256118447885,0.0087453133454505,0.0120889571803976,0.7436818000439706,-0.0067834848714069,,0.0
508,LHS G407S1,LHS,-0.0016164895026593,0.008738469781681,-0.0166283469829911,-0.0099674475265665,0.0005066584704059,0.0350571628588218,0.0338798444190102,0.0122028803988432,0.0293248138574352,-0.0054979080592936,-0.0064239021930521,-0.0039998052088476,-0.0098203140703728,-0.0065463967961296,-0.0120197095044096,-0.014179715512523,0.0016343445052112,0.0087453190296702,0.0116224344740146,0.7522499539111905,-0.0058513046435476,,0.0
509,LHS G408S1,LHS,-0.001897875517408,0.0087444907054048,-0.0166283498257095,-0.0093588329048902,-0.0019350761903566,0.0354043329032665,0.0329905242240115,0.0123861930080934,0.0293170938009155,-0.0062967520513756,-0.008674986122639,0.0017668644972872,-0.0054775480255566,-0.0079487355929267,-0.0111202087253617,-0.0204548819281487,0.0053212391765142,0.008745319992156,0.0209941968101281,0.6851672989938777,-0.0067465507379568,,0.0
510,LHS G409S1,LHS,-0.0017027207674291,0.0087453180078528,-0.0166283499996462,-0.0093380381268366,-0.0013443456321579,0.03461471312175,0.0353850501360617,0.0129235219031858,0.0293426206534025,-0.0054977994422316,-0.0068622225424605,-0.0037724610509983,-0.0088893656313848,-0.006611811914158,-0.0116001995937985,-0.014147966178224,0.0015686282719308,0.0087453162080198,0.0119871951509935,0.7474352083002146,-0.0059113985002672,,0.0
511,LHS G410S1,LHS,-0.0016998562225016,0.0087453196992348,-0.0166280763821651,-0.0093663693177394,-0.0013290164233291,0.0344980068076495,0.0339904940827548,0.0129436674670721,0.0293103372681456,-0.0054978063020252,-0.0063953554726461,-0.0040054546251115,-0.0086300484733105,-0.0065567459507603,-0.0116310703816404,-0.0144184918803259,0.0015653632112082,0.0087449205983502,0.0119198566786027,0.7478044904113184,-0.0061091786748182,,0.0
512,LHS G411S1,LHS,-0.0017241201754996,0.0087453199727735,-0.0166031323776064,-0.009337040327009,-0.0003564660787692,0.0362913407696933,0.0336541997793966,0.0124481627615741,0.029336396722357,-0.0052547059491201,-0.0063948460166604,-0.0040054383652692,-0.0086140528404699,-0.0065473495698053,-0.0115892000761594,-0.0138254589556604,0.0015286752316421,0.0087100159636853,0.0119848503271913,0.7500065816759703,-0.0059261437717844,,0.0
513,LHS G412S1,LHS,-0.0017675816337735,0.0087453199219015,-0.0166283418556763,-0.009337689489667,-0.0005095064230169,0.0356434274855684,0.0339887011568388,0.012376087600663,0.0293430128256987,-0.0052459732310994,-0.0063949459921086,-0.0040045413951953,-0.0088990246755792,-0.0063271109674483,-0.0115996690183039,-0.0141462008113009,0.0015302747496419,0.008745318032503,0.0119400430603961,0.749924839478801,-0.0059522239715445,,0.0
514,LHS G413S1,LHS,-0.0012424902998714,0.0087453182045837,-0.0166283492219001,-0.0107964398121936,0.0028160734435788,0.0260841250363643,0.0253261181226681,0.0075796985852067,0.0290142886862006,-0.0065521234688237,-0.0066738473904394,-0.0043084542418682,-0.0067286862214547,-0.0058542496036562,-0.0119985614777737,-0.0185256888511658,-0.000139958828053,0.0087075346790975,0.0117638788041825,0.7280255772729957,-0.0079378790464944,,0.0
515,LHS G414S1,LHS,-0.0014262738922763,0.0079943212563981,-0.0166282426223702,-0.0105382338779086,0.0015087264166835,0.034210931834977,0.0308309111993567,0.0113978666588991,0.0293338884748481,-0.0077201660497373,-0.0069150881120034,0.007214660430926,-9.940788123268416e-05,-0.0056448588263522,-0.0120469820284902,-0.020103502922958,0.0022386232852374,0.0087445936029535,0.0271844911551007,0.6391267896727213,-0.008415770628612,,0.0
516,LHS G415S1,LHS,-0.0016755687249478,0.0079198405930136,-0.016628316350124,-0.0108618155579869,0.002925984022035,0.0275919818041289,0.0264522398142537,0.0033117129536201,0.0292862027394929,-0.0066145904429755,-0.0016072962387288,-0.0045028080768309,-0.007090931085634,-0.0170095322256476,-0.0119990059013069,-0.0185186282959192,0.0034297039907087,0.0087429995993643,0.0156990680132806,0.7011925091788626,-0.0078938981632584,,0.0
517,LHS G416S1,LHS,-0.001474758960382,0.0087444106452244,-0.0166270343679371,-0.010802260079529,0.0018897010635054,0.0362907805303536,0.033502613090946,0.010998925361285,0.0293003800485079,-0.0077047982450499,-0.0066595484072575,0.0075001993994468,-0.0001057117513264,-0.005469093687431,-0.012133746852967,-0.0202218454520553,0.0027090950367431,0.0086434424477013,0.0275760028283141,0.6415184698108299,-0.0079393222445801,,0.0
518,LHS G417S1,LHS,-0.0012403262738245,0.0087453177876084,-0.0166283432438178,-0.0108469558521676,-0.001791356296953,0.0247392193504447,0.0255288116377692,0.0076118417175752,0.0290143089148225,-0.0065311582835794,-0.0065508740623824,-0.0043345005581032,-0.0071842938843943,-0.0061044170181555,-0.0119986147142201,-0.0202223181685201,0.0006111017198946,0.00874531562887,0.0115073651520205,0.7227044453174238,-0.008408615384009,,0.0
519,LHS G418S1,LHS,-0.001241123646322,0.0087453185775785,-0.0166283499592557,-0.0107888292790629,-0.0026010172537085,0.0259552857041477,0.0354367506205605,0.0076435502703678,0.0290646886118708,-0.0061665325200882,-0.0064061674867934,-0.0059464788863766,-0.007682011678862,-0.0058167781618812,-0.0112467686581807,-0.0191091479880878,0.0005885744258832,0.0087453175719816,0.014802333728979,0.693378609602519,-0.0072225544999575,,0.0
520,LHS G419S1,LHS,-0.0018012817803176,0.0087453199349131,-0.0166283499750134,-0.0093402490116952,-0.0017255130614229,0.0318047389846066,0.0333292138177428,0.0064197012054759,0.0293418485607274,-0.0064061385287892,-0.006830857522641,-0.0070690091781874,-0.0076901136143835,0.0025332996841062,-0.0226124722441692,-0.0197542241650271,0.0020016939927509,0.008745313199566,0.0248745910393862,0.5510092830954969,-0.006318254175311,,0.0
521,LHS G420S1,LHS,-0.001583837417031,0.008720681112255,-0.0166283430960281,-0.0097107241434899,-0.002484674474025,0.0289541967110903,0.0312087096743462,0.0061651850778478,0.0292996087603422,-0.0060561082466318,-0.0065574729816382,-0.0043129817628963,-0.0093761662852114,0.0024143588419228,-0.0212408606886524,-0.020231078681921,0.0006680193129618,0.0087443777142268,0.0234198033055646,0.5600958276430843,-0.0070574141561262,,0.0
522,LHS G421S1,LHS,-0.0019539659392627,0.0087453104223125,-0.0166283204034879,-0.0105341209037079,-0.0010058715210056,0.0308447394903294,0.0281843611264457,0.0042213488734672,0.0291671159403976,-0.0065734699699395,-0.0066737311087667,-0.0081752771997398,-0.0079846339234654,-6.827793940113437e-05,-0.0225921078715061,-0.021176370287615,0.0003511167080875,0.0087453053650328,0.0233024927460683,0.5593203807545124,-0.0065826214791479,,0.0
523,LHS G422S1,LHS,-0.0011232149077785,0.0087453199948535,-0.0166108413204882,-0.0108475166033039,-0.0021174891199664,0.0246868032171368,0.0306665568940276,0.0074930835386662,0.0290946405452234,-0.0065246952500549,-0.0064797913805978,-0.0055328511795313,-0.0072525362143553,-0.0058485638748917,-0.0119922346818226,-0.0186393485303202,0.0003669228576457,0.0087453195138254,0.014332554063379,0.6947313413487396,-0.0079125396614088,,0.0
524,LHS G423S1,LHS,-0.0012260055293111,0.0087453194671778,-0.0166283437904733,-0.0111575737511309,-0.0021496534812178,0.0257405032552683,0.0306673200392647,0.0071159456936941,0.0293430299721629,-0.0065311582390935,-0.0065508746286405,-0.0061340246021391,-0.0080700436840989,-0.0055555305750268,-0.011998827953098,-0.0202213006087143,0.000632258605715,0.0087453179215278,0.0152154756272041,0.6818845793659474,-0.0075811361014291,,0.0
525,LHS G424S1,LHS,-0.0011487717687497,0.0087240833232004,-0.01662835,-0.0106333294780967,-0.0028211067879689,0.0243945750473502,0.036408893286328,0.0015676569571793,0.029065787384866,-0.0065305630965108,-0.0065560258151084,-0.0060490034198497,-0.0081221410240108,-0.0056013525748246,-0.0119985239132692,-0.0196653689702172,-0.0001145412471234,0.0087451785694662,0.0156360701443787,0.6795009144516121,-0.0077271782581044,,0.0
526,LHS G425S1,LHS,-0.0012552818276718,0.0087453178128755,-0.0166283441907769,-0.0108452454488721,-0.0021045568145702,0.0247153587178742,0.0344058900776537,0.0039398141342895,0.0291639117079102,-0.0064402637054708,-0.0065905974047267,-0.0064637930611537,-0.007679174519806,-0.006043253777932,-0.0119937188246549,-0.018404720908064,0.0003888418706492,0.008745315011569,0.0151602793448279,0.6893129695433041,-0.0077297334900538,,0.0
527,LHS G426S1,LHS,-0.001241903219763,0.0087453199399559,-0.0166283467906533,-0.0108252340343676,-0.0027160791267543,0.0239823145557342,0.0254124547375819,0.0076353125248446,0.0288336437573976,-0.0065189700584051,-0.0065530695511335,-0.0056709083436655,-0.0071781427656409,-0.0060763665279063,-0.0120120052266404,-0.018198950851468,0.000609050962596,0.0087452905279191,0.0116594412827614,0.719569711922391,-0.0087010152891518,,0.0
528,LHS G427S1,LHS,-0.0007784042742187,0.0087453199520074,-0.0166283438298239,-0.0094658004130835,-0.0028280321789219,0.0259241127502307,0.0267262128182286,-0.0004129530498305,0.0283668161863532,-0.006347971281164,-0.0079162781964368,-0.0058563775858883,-0.0077918944735275,-0.0097675719791291,-0.0119924571252946,-0.014752524840448,-0.0010398465317112,0.0087407952347057,0.011131447090887,0.7253234145629452,-0.0086271458322375,,0.0
529,LHS G428S1,LHS,-0.0013435581020181,0.0087453194073458,-0.016628348710009,-0.0108264046549348,-0.0019974149701322,0.027540409468816,0.0219661854770331,0.006262429651332,0.0273468496124129,-0.006337775041828,-0.0077897892802708,-0.0042996385876267,-0.0055171720001138,-0.0079639049521386,-0.0080966877012488,-0.0144001951571159,-0.000748825478561,0.0079683556686585,0.0113398763093971,0.7264364308121343,-0.0095291197962569,,0.0
530,LHS G429S1,LHS,-0.000530295135211,0.0087451122331822,-0.0166212177832147,-0.0106206097700922,0.0014860789295818,0.0234818215865365,0.0200912755782654,0.0129614437697041,0.0293429474405301,-0.0063363485842205,-0.0067944300842294,-0.0027048760302674,-0.0067495384406694,-0.0070345108301643,-0.0118582488083505,-0.0171437477423482,0.0005684601795402,0.008744360819023,0.0120174563332865,0.7245977708822693,-0.0084828993567852,,0.0
531,LHS G430S1,LHS,-0.0013812355063596,0.0087453196943587,-0.0166241330471836,-0.0108206033012595,-0.0027168273883068,0.0243144482262462,0.025367562919543,0.0071664074604043,0.028004016343154,-0.0065196246410788,-0.006783083328334,-0.0054975373621071,-0.0076561984740701,-0.0060582666949136,-0.0119987151800053,-0.0173433992779392,0.0006508229643818,0.0087100446264225,0.0136158374896541,0.6979548515454038,-0.008868232453216,,0.0
532,LHS G431S1,LHS,-0.0008851204049469,0.0087453172060769,-0.0166283250577399,-0.0091335090148974,-0.0046050342828525,0.0261957485498116,0.0278471839722527,0.0057732845651663,0.0284828833070892,-0.006347095953332,-0.0081643704603921,-0.0058808682988502,-0.0078294454851042,-0.0094204092417315,-0.0120163565179797,-0.0152854682888869,0.0007432071757789,0.0087451669080397,0.0111521786886957,0.729927429745621,-0.008084199338006,,0.0
533,LHS G432S1,LHS,-0.0012662099050746,0.0087453190371846,-0.0166283286808538,-0.009133454050201,-0.0046372791761872,0.0264481650833568,0.0281167832264681,0.0060019667832966,0.0282786948841773,-0.0063556849264932,-0.0081687399525827,-0.0047400736472468,-0.007905896685557,-0.008542176031112,-0.0122929289963193,-0.0153981292795703,-0.0002313315550275,0.008745317033651,0.0112440388069994,0.7271806165865594,-0.0081342932933092,,0.0
534,LHS G433S1,LHS,-0.0007472920288685,0.0087453199874322,-0.0165929282459703,-0.0112611227012921,-0.0044276224313038,0.0265154871526842,0.0279966581827376,0.0060020515856212,0.0267725655278558,-0.0069578130998652,-0.0079865406038421,-0.0066131198761405,-0.0079232374369789,-0.0093545909029084,-0.0123104119153884,-0.0153972384553335,0.0014204347539168,0.0087452563017702,0.0111407284425509,0.7266898716738219,-0.0084281219248817,,0.0
535,LHS G434S1,LHS,-0.0007518274300375,0.0087453120969201,-0.0160962154435359,-0.009384835678487,-0.0049263727302038,0.0257488393250958,0.0266820487344385,0.0059806304764799,0.028728376575771,-0.0063469893628337,-0.007927704208122,-0.0065867720407398,-0.0078330394184176,-0.0097711879304005,-0.0123614973394565,-0.0170885336094255,0.001613108383285,0.0086531389364786,0.0111771364622424,0.7283059710373713,-0.0079586624660015,,0.0
536,LHS G435S1,LHS,-0.0016816333348069,0.0085730592255991,-0.0166279850710629,-0.0107930793434717,0.0002474214625788,0.0257171666612752,0.0226348328766189,0.0090059692357844,0.0279671119800936,-0.005831231329475,-0.0080285341871478,-0.0056124004474186,-0.0078292526992993,-0.0070128493809693,-0.00737031225419,-0.0152806373913344,0.000953520317735,0.0068523529820579,0.0120218329600225,0.7120781888421835,-0.0087537726641613,,0.0
537,LHS G436S1,LHS,-0.0016870109782725,0.0084471140060271,-0.0166281083136939,-0.0119133627078812,-0.0018320216097144,0.0261381827396675,0.0285025582547605,0.0127112361655166,0.0267744132135858,-0.0063777305275693,-0.0076414010114125,-0.0081782986170277,-0.0067823638812676,-0.0070779828749233,-0.0075444181372093,-0.0115284721733476,0.0014102486981029,0.008058114027978,0.0133455839166238,0.7199292342021708,-0.0086557883324492,,0.0
538,LHS G437S1,LHS,-0.0015078793600038,0.0087389600671758,-0.0159292615550059,-0.009426547609941,0.0061957388390806,0.0258844512571293,0.0331980760244632,0.0102572496035384,0.0292924628870173,-0.0060782749670691,-0.0076066370247588,-0.0063717285883831,-0.005624455651485,-0.0058849933524488,-0.0044120963580744,-0.0135517013482066,0.0015783688701798,0.0087330882857797,0.0142641899140033,0.7387694540511234,-0.0075040131419455,,0.0
539,LHS G438S1,LHS,-0.0025718679504381,0.0087453149354082,-0.0166283497767252,-0.0247063680806797,-0.0316756490348597,0.0362913756943544,-0.0374668469785805,-0.0351326475245211,0.0293430409926757,-0.0103645994193473,-0.0293430408267838,0.0351326151079454,-0.037466843694346,-0.0362915678848914,-0.0316756493965664,-0.024706346385107,0.0166283375251555,0.0087453188868833,0.061923045337886,0.1600284551741052,-0.018520953134217,,0.3399715448258948
540,LHS G439S1,LHS,-0.001191158813402,0.00874531950641,-0.0163883514931818,-0.010904226616857,-0.0022628440315066,0.0224269869258912,0.020649043592472,-0.0003928705813361,0.0293430417129354,-0.0064623608361236,-0.0070895622570927,-0.0059243095638831,-0.0081270770545231,-0.0090056468179731,-0.0117552212966375,-0.0178828785493665,-0.0002052183005234,0.0073445884705367,0.0111332667876199,0.705974497221087,-0.0094587175941962,,0.0
541,LHS G440S1,LHS,-0.0013622954572577,0.0087452866745776,-0.0166252871307008,-0.0109957377182274,-0.0022692498208246,0.0258637726403955,0.0278157539368077,0.012095606491194,0.0284285493373092,-0.0061922793673012,-0.0079459782749383,-0.0041507794050186,-0.0084721510231266,-0.008043956188509,-0.0078912136959222,-0.0144482507586089,-0.0002138814258183,0.0069180245497607,0.0109770213918657,0.7277905659626591,-0.0079507742746922,,0.0
542,LHS G441S1,LHS,-0.0012560567887074,0.0087453193843894,-0.0166190183739601,-0.0088199842913621,-0.0022627512796108,0.0224213765084609,0.0257052285408184,0.0050922414070548,0.0292574658283289,-0.006441093284451,-0.0081265184379502,-0.004737926012264,-0.0079076593799702,-0.0071079016707083,-0.0122888722591086,-0.0157242227374372,0.0005324878213735,0.0084914010432182,0.0110664854360775,0.7311032067422345,-0.0087368284144027,,0.0
543,LHS G442S1,LHS,0.0008301473006823,0.0067188505232792,-0.0166271218209065,0.0053063964139455,-0.0140803858913292,0.018622832803203,0.0195459869898694,-0.0057868816032683,0.0146356598108039,-0.0103202255613851,0.001968950858758,-0.012326183385731,0.0007720469612999,-0.0362141202756207,-0.0316669715208723,-0.0246809366199963,0.0121138386033326,0.0085029369367264,0.0205454841146759,0.6003031026554178,-0.0089947033433542,,0.0
544,LHS G443S1,LHS,-0.0012519488742098,0.0087453199629998,-0.0166283308387316,-0.0087866579645706,-0.002262750645803,0.020746636265261,0.0278830729335895,0.0047733181464874,0.0293353075472068,-0.006440174766062,-0.008133491914876,-0.0047427969617305,-0.00790985321636,-0.0065695431341734,-0.011747831893003,-0.0155102344368573,0.0005324837620187,0.0087453074961789,0.0111411035526631,0.7327491286052034,-0.0088751252580999,,0.0
545,LHS G444S1,LHS,-0.0011187485306839,0.0087453088459351,-0.0162630849324623,-0.010273325233179,0.0020274675935132,0.0207011690380847,0.0234483265098222,0.005025372270399,0.029342657861916,-0.0059648649433568,-0.0092529759393309,-0.0056734603815762,-0.0071523650309596,-0.0071109335728406,-0.005561105854633,-0.0150685933269596,0.003434234602371,0.0073514181245719,0.0117163268071563,0.7271622715377002,-0.0096261456569928,,0.0
546,LHS G445S1,LHS,-0.0010028153875148,0.0087453187999759,-0.016481581217496,-0.008813586893614,0.0011836893710577,0.0207713912970898,0.0249879081885286,0.005205695968103,0.028784547710092,-0.005925898506673,-0.009265405866832,-0.005857098650507,-0.0071523650309596,-0.0063934916941921,-0.0055697824595028,-0.0148416278683927,0.004152739753562,0.0079978594910852,0.0125812248660393,0.7279441806520388,-0.0096617966170445,,0.0
547,LHS G446S1,LHS,-0.0010177408700896,0.0087453143612417,-0.0166283037624087,-0.0107994890812604,0.0037565076505981,0.0223741953558799,0.0264753736825651,0.0063591837551172,0.0284981185747688,-0.007004484010738,-0.007963887283051,-0.0057847346602741,-0.0085089438574187,-0.0076137283898469,-0.0119869629333279,-0.0145977761779817,-0.0001798252842431,0.0070106607291712,0.010948067749925,0.7272810358136833,-0.0078804597369253,,0.0
548,LHS G447S1,LHS,-0.0011640138321363,0.0087453199754971,-0.0166279290413103,-0.0086087069093083,-0.0050252417286533,0.0224871483222363,0.0286223108835365,0.0054333337127034,0.0293083729961054,-0.0070433027874265,-0.0081326251179294,-0.0047684549211433,-0.008623008761885,-0.006516604274524,-0.0117800998399055,-0.0124134032687951,0.0012447663726969,0.0087430409995724,0.0110173328406131,0.7417529963565606,-0.0092175945697818,,0.0
549,LHS G448S1,LHS,-0.0011639330498603,0.0087453196351922,-0.0166283487445567,-0.0085826234821773,-0.0050306129767605,0.0224938616040248,0.0286360591588267,0.0054324606760666,0.029343049966797,-0.0070487204460654,-0.0081123549279195,-0.0055801081302612,-0.0086222255373053,-0.0069996053006039,-0.0117947868707411,-0.0123999054643121,0.0012901886995741,0.0087419041731426,0.0110484167662949,0.7400798916197653,-0.0090728918200762,,0.0
550,LHS G449S1,LHS,-0.0011610852823937,0.008745319565294,-0.016628349722955,-0.0080597250101724,-0.0050348273653921,0.0225073819747559,0.0310382167147612,0.0055455239666815,0.029343049965111,-0.0070523779190922,-0.0081755681737352,-0.005851476595732,-0.0096961179624158,-0.0064271554578328,-0.0105214109623037,-0.0105217890245611,0.0021647507272557,0.0087452671283913,0.0124100356414101,0.7326099770287803,-0.0090892331588947,,0.0
551,LHS G450S1,LHS,-0.0011639801813386,0.0087453198999911,-0.0166241833530455,-0.0085861891393385,-0.0058155604647799,0.022652736727221,0.0295306696624441,0.0056150437030387,0.0284834891999905,-0.0069956017795223,-0.008132928086972,-0.0048435824699954,-0.008438149617567,-0.0064384371896545,-0.0117393422366223,-0.0122846689481752,0.0012928654216451,0.0087453166106571,0.0110444520476717,0.7405502658928855,-0.0092947496398969,,0.0
552,LHS G451S1,LHS,-0.0011605496308179,0.0087452657625877,-0.0163879151387257,-0.0095641047659902,-0.0049176795289662,0.0228844751998695,0.0274186158140778,-0.0003160617564783,0.0289591797535718,-0.0064618058873148,-0.0071360625619816,-0.006225758034692,-0.0085151412672277,-0.0085479261058986,-0.0117191645876103,-0.0154048072422267,0.0001182388648624,0.0087446453768744,0.0111798027068574,0.7235191665969549,-0.0092719569690585,,0.0
553,LHS G452S1,LHS,-0.0012987439444576,0.0087453198858576,-0.0163902315150287,-0.0095590794087055,-0.0058473860299323,0.0229021175059944,0.0261432176612852,-0.0013009190345905,0.0293424426493867,-0.0064077298726076,-0.0070975592690715,-0.0062183556121819,-0.007925644572033,-0.008536814185264,-0.0117182630438572,-0.0154304802197227,0.000134979205846,0.0087400261313392,0.0111554469614048,0.7228462830792973,-0.0096620996878809,,0.0
554,LHS G453S1,LHS,-0.0011942726875564,0.00874532,-0.0164317635335444,-0.0099342358175609,-0.0047044252731656,0.022841947383493,0.0265706964351107,-0.0013317064589171,0.029343040199116,-0.0064070174024295,-0.0072802629524915,-0.0062246841251707,-0.0086015041127284,-0.0085309915628636,-0.0118420990490954,-0.0153749920743202,0.0001501204537483,0.0086997277030308,0.0112120482169477,0.7202875910263499,-0.009425945087826,,0.0
555,LHS G454S1,LHS,-0.0011936582321208,0.0087449830707217,-0.0166283499062239,-0.008588144059074,-0.0046990773987849,0.0235002065332463,0.0287624040873838,0.0064311400889262,0.0293430365827817,-0.0069964261730439,-0.0082928406541967,-0.0048095351747949,-0.0086230110692327,-0.0065274725355115,-0.0114421506442369,-0.0124256617227447,0.0012687609762338,0.0087452976727262,0.0110242818024961,0.7435822674138679,-0.0089493872989932,,0.0
556,LHS G455S1,LHS,-0.0011973223806589,0.0087453072659795,-0.0164955595694104,-0.0109235935967302,-0.002819872870282,0.0227818255084083,0.0207536947942921,-0.000306841896915,0.0293430496337818,-0.0064120826570169,-0.0074353182676331,-0.0062533232192263,-0.0086249170390737,-0.0090020717323023,-0.0119672357934562,-0.0152954589933891,0.0004718231886497,0.0069969837530773,0.0112735008728066,0.7060474835147409,-0.009640166701392,,0.0
557,LHS G456S1,LHS,-0.0011985576204735,0.0087453199299466,-0.0165504535157334,-0.0108388017363066,-0.0021521150946911,0.0240898615811641,0.0220015418724291,-0.0002361842627023,0.0293430453756956,-0.0060761987032781,-0.0072823701331235,-0.0062591655432885,-0.0090840610229099,-0.0089482565321296,-0.0120015138754736,-0.0152987582010947,0.0004492625422691,0.0072486981835482,0.0113457959255807,0.7089642545618382,-0.0092253943598811,,0.0
558,LHS G457S1,LHS,-0.0012946248317598,0.0087453199990335,-0.0163881336362515,-0.0108518029869011,-0.0015084581883919,0.0229022126267048,0.0269373430875052,-0.0002616836980227,0.0286942931671609,-0.0064536539931702,-0.0070846507369693,-0.0059206593492665,-0.0082246276190404,-0.0090056279791489,-0.0117252174952771,-0.0168287472667445,0.0001359980365573,0.006712961960861,0.0109965999194049,0.7128015122473262,-0.0087624971258971,,0.0
559,LHS G458S1,LHS,-0.0013141086526281,0.0087453198752248,-0.0163860269473311,-0.0108517131612093,-0.0015104678677938,0.0228146172371912,0.0257075732080228,-0.0002517498720355,0.0285608854608434,-0.0064476630926396,-0.0074432355167527,-0.0059217012481158,-0.0091760404588564,-0.0088884922101725,-0.0117257085588003,-0.0168288454771455,0.0001357234711835,0.006561970893068,0.011234565383839,0.7060835983836135,-0.0087745641786863,,0.0
560,LHS G459S1,LHS,0.0024852794112706,0.0086203099012244,-0.0165541850341038,-0.022136601774521,0.0188079742180937,-0.017620542004934,0.0325538568229751,-0.034544951225332,0.0293281087269727,0.0103063688767235,-0.028099057225097,0.0184360114516003,0.0360971395078603,0.0063187606437384,-0.0312993715008138,0.0245503709030273,-0.0160914124931528,0.0004855022239853,0.0615366620413776,0.0660195143084937,-0.020075489903996,,0.4339804856915062
